Run,T_in,P_in,x_Benzene_in,N_Stages,Feed_Tray,Reflux,B_Draw,Qc_kW,Qr_kW,xD_Benzene,xB_Toluene
3154,362.4232789827612,206782.55295003555,0.6469963171997997,24,9,2.7411307995936642,61.244328999245056,3585.757758262749,4513.882509872975,0.9983446662866611,0.575338407441185
3155,360.8777215142417,172766.58751867773,0.5570428683842935,21,14,2.851741978400966,50.65758870212727,4563.854578202894,5581.710956473381,0.9997683723180494,0.8741885515635462
3156,362.33965987441763,148346.66361672073,0.6382519657122555,22,13,5.765684112993366,47.16524059990999,4886.83070298454,5839.129211373467,0.9998093508841245,0.7667665863393426
3157,365.90909070314535,166962.2145489437,0.45473768320532854,23,10,3.363171366779461,55.053656952045195,4160.215591013113,5267.17743452266,0.9964756487791178,0.9875424811076469
3158,362.41450960830934,133067.45784679422,0.5262099989081367,22,9,2.7350529634247756,51.75936539163623,4464.61527882172,5508.70352982909,0.997012571854975,0.9125862406195719
3159,361.2115113856349,218165.85556876106,0.5131601694076784,22,4,2.269849664350664,53.88053684667961,4297.700344764694,5340.928586987278,0.964481813109757,0.8731520898085121
3160,368.83073850245756,204590.07804050492,0.6147141744013875,14,6,3.6456816801525105,56.727972275332064,4009.921127052821,4965.659121257875,0.9910526618119923,0.6723563625473323
3161,366.5217378750666,168744.07588237722,0.5859654507229335,20,17,5.491547714134963,64.15110206516005,3315.6722257530782,4285.848802372516,0.9999340804340089,0.6453683639272195
3162,366.29489237146345,186604.50857059832,0.5893882982275908,19,17,2.844415675256029,53.38319928947979,4320.093476906033,5301.188965177276,0.9908153104099494,0.7611572531031985
3163,365.4144807922777,187330.29988045077,0.499068726776503,24,19,4.096688422880483,51.07570930279437,4557.282596826519,5622.732935550763,0.9663871145212777,0.9485652065015054
3164,363.68091042476595,168674.09432323574,0.5251390545885598,24,5,5.192282262469009,52.735057016481726,4391.298559107559,5429.244061967085,0.9788512086134668,0.8815103415470167
3165,360.5602541218739,169785.4229730523,0.5839840198901582,21,13,3.8333205743976753,47.69877214061197,4837.5842553972725,5837.507906324562,0.9997129862045212,0.8718586448351863
3166,363.3660651282178,247464.01037101628,0.6198383931585401,17,9,4.142595239072152,54.83547558472688,4178.900795347354,5134.082768750486,0.9981436275675615,0.6917477800933445
3167,368.80314066099163,212302.66620187098,0.6474129312702404,18,11,2.836143406030402,59.45215155283712,3750.6965221680803,4680.177322463494,0.9994220953481914,0.592666087978714
3168,361.99930908738213,234730.90503650077,0.6077624895184541,21,3,5.638296548547588,54.14115495444384,4276.521311933213,5236.533413570436,0.9609391435971305,0.6913865306073629
3169,365.5655579280924,191341.92525210534,0.6284080496599584,18,16,2.102548006239815,48.810796962777786,4738.907760922493,5695.804703552433,0.9956401567494114,0.7567181941489868
3170,363.61595604885656,241329.77812272406,0.6016166941075436,19,17,5.451121962910545,46.53832147492215,4998.702331792116,5972.661383170012,0.9479002736618972,0.7961823846285886
3171,368.70486731900064,166233.31033908247,0.5926792316638869,12,7,2.009126256195077,58.68990790487513,3826.7328393333046,4797.461570336425,0.9927323518663028,0.6889063394924082
3172,365.1780333714793,228138.62852512792,0.510045369377265,17,15,4.306313149465684,53.360401300542584,4410.4824316710565,5441.933067327398,0.8889502864067632,0.8211360468938178
3173,361.406161095434,126979.02924848085,0.47075684119001465,23,8,2.600908505756524,64.88121310780855,3253.5575912424924,4316.406567860347,0.9922285734901243,0.8115044446233256
3174,361.2641636151469,211528.60414385612,0.4741169531187173,21,16,3.6057944443855017,59.94960454983089,3704.5146449340173,4777.1048680115455,0.9996298233425456,0.8769612303763648
3175,364.46400336828924,228955.2489668341,0.45451906537597914,20,5,4.90680734571664,56.88062558852547,4014.1683611196067,5108.142613402846,0.9692634353357756,0.9356921002860764
3176,365.8362097772206,209427.60084037395,0.5179681869490413,19,9,2.7319591280029267,45.918850950707565,5048.922481444175,6108.371920448172,0.9554549903866397,0.9972840141394682
3177,360.22578124381596,152800.41527216305,0.45650626583529536,19,13,5.859403770374609,59.262005544507446,3769.4186848101463,4860.816314262838,0.9980362065037675,0.9157532201159031
3178,360.22164101604045,134899.6997006908,0.6398281854756096,22,6,5.741019541515581,58.30481410372209,3862.9198768308306,4798.1502020975095,0.9921128625930277,0.6120991266446415
3179,367.30685014753686,154699.58623642742,0.565638355761925,23,13,5.183292816311788,61.628038696412105,3549.2248690620427,4538.391625363584,0.9996826810181224,0.704614152756453
3180,367.9796551855964,211603.24698911724,0.5456202944526571,16,14,5.825408545081814,62.926351059177435,3431.23015618958,4434.304441614221,0.9968690562259374,0.7202371388383075
3181,367.28018677882807,129826.91354389336,0.6375612841043192,13,6,2.3068752033090174,50.13280479465554,4620.075273958653,5566.661185947067,0.9920665011854928,0.7150657219830204
3182,364.2931230332959,182077.42618049,0.5378288052343742,12,10,5.254699424255256,47.674488446726116,4962.1819212926675,5974.953276589287,0.8733966923785659,0.8304763812028688
3183,362.8552058551632,226171.82296068087,0.5881208466266413,24,4,3.49953838628518,57.931117897431044,3913.159139721251,4885.770408076326,0.9732136289001188,0.691528907149825
3184,361.53378236049514,213488.42729330756,0.5079236502174934,23,15,4.525653516152266,63.03239196813035,3419.2162194557604,4454.186510748966,0.9998341925025667,0.7805749382958743
3185,362.79493631472997,226906.63931417643,0.6201775444364188,17,15,2.515328209855136,59.8054122576399,3717.8518034209546,4667.001789383256,0.9996299465305942,0.6348484188379163
3186,366.7136963126277,245006.35604046288,0.5668924205833127,18,4,3.746878359465344,45.81130711945448,5040.503317059561,6054.915522824702,0.9732280828384969,0.9137487091477576
3187,361.5457499318872,218882.6829349547,0.5693938758148019,23,9,4.982381715079324,58.13929495504263,3873.715025440651,4864.785957545746,0.9975432231782924,0.7388766933249307
3188,369.2011473014638,197758.04796700514,0.5922068227536741,14,5,5.6152267585651074,50.590817532125456,4585.191831481495,5567.655938053258,0.9843450051071353,0.7907723017133392
3189,360.50917881963977,233197.80634903244,0.588013711532152,19,9,4.171550500806463,48.35230290416659,4779.007972869232,5773.062648677245,0.9979081064113285,0.8498165525184551
3190,362.0954412167591,202767.74450291676,0.6456408106651373,20,5,2.5724726821420765,52.643481079042104,4391.446400065833,5327.717501372074,0.9878307293697185,0.6621831217105338
3191,367.17798071944173,236579.86709450826,0.5110506278195915,13,4,4.685083708531488,48.59454554258234,4797.836458993091,5855.9636508492,0.9567764075596926,0.9604577691639509
3192,365.0214159966882,152763.4274966497,0.5838852324871686,20,18,2.066642865521721,64.54255141359116,3279.4852153682214,4250.794862341156,0.9999085248273871,0.644663595779253
3193,361.725603176097,126704.63876616686,0.4914668004172418,18,6,2.2185354694605297,57.492232372336254,3945.454995543765,5004.5158934585525,0.9834874605315318,0.8723162538340354
3194,360.38561531916076,179700.26166437144,0.5997442934750081,18,15,5.092848891782716,47.81171494112319,4828.834874499105,5813.397967518569,0.9980936189537615,0.8350689772201959
3195,360.0580761075523,184875.78120254423,0.48360634067443525,13,11,4.813707379667115,53.58927758234583,4417.355247749853,5465.525692318096,0.8527901464114959,0.8361234243485672
3196,367.2410242558167,208206.08875553904,0.6444510396501253,21,7,2.5369947268424555,57.859346041200475,3901.4404150179294,4834.092322803452,0.995386131170162,0.6111452514523564
3197,365.37267175749037,226918.55156618377,0.5922513366652844,22,16,3.9716384416155988,52.09129058156529,4431.083563726335,5413.79715267371,0.9999374035070443,0.7827002740933758
3198,366.59993152654033,204928.9525040081,0.6292806728325482,22,20,3.927852305273401,55.70087022996337,4097.208196906884,5044.177544998654,0.9999652570387793,0.6655262921521705
3199,369.5584461393351,193340.86314769217,0.5091701315059713,20,13,3.0893427610003754,61.249922106214,3584.3428420414334,4621.658765456499,0.9994978440004636,0.8010382148768376
3200,360.21409228169165,159436.5524947216,0.5214241585429524,15,10,5.025473977055111,55.66994657155206,4103.725224866946,5141.639220478072,0.9958519617450563,0.8563633400824978
3201,365.9654229150608,166667.9293361185,0.6085254524782574,24,20,4.041667891321637,46.577318583505615,4941.028102906393,5920.854611166268,0.999977927340345,0.8404579044478818
3202,366.95829418158024,201122.95399646604,0.5355518151148673,17,9,5.499981505712956,48.699881205395975,4749.112747839074,5792.965580210043,0.9957017607081741,0.9491669621796376
3203,362.5095489648131,232634.60929345567,0.4795644646948166,14,9,5.738751330908121,59.27637945058538,3774.8275635877253,4841.980804831954,0.9897393895780614,0.8709321453771772
3204,362.51852832629316,246169.72351374268,0.5641421313314942,22,16,3.045838238639832,49.505651053077585,4670.269324404999,5684.41838080446,0.9998984257594352,0.880316832819057
3205,365.81483965702057,156525.41906904476,0.46142997431987776,23,18,4.533151378991995,54.01091076524153,4303.939411296122,5393.066915800577,0.9433312715825303,0.9488982621078685
3206,367.2770206316426,205390.07940719504,0.5739049455543199,19,4,2.305931507777355,56.68651317547872,4030.0974441277563,5015.659305080235,0.9718221346193325,0.7301388200670224
3207,364.3501554774421,159095.68988684632,0.5176827504161869,16,3,5.374436517774955,48.72147561555788,4795.521858816528,5843.577435880818,0.9469161127687337,0.9340780626530647
3208,362.9233658657056,132403.50642149453,0.5665172415858483,21,16,3.6208193196317655,61.23618027779534,3585.2839377439436,4574.337197908148,0.9999212871062544,0.7078368446883467
3209,364.8018810963486,140139.0525821675,0.5946251915320366,16,10,2.8129733852678984,61.372633271771434,3573.685267097225,4540.313142545576,0.9986045782620375,0.6596356913726298
3210,362.28349534531935,166787.5575015336,0.5596253531395691,14,12,2.803600887441692,56.11692123326464,4081.0824058212947,5079.864615975454,0.974187662139175,0.7645597600088959
3211,360.6389511433307,189075.9975210881,0.4874633645844574,14,4,5.28145821921272,50.47047406463304,4625.42659311754,5701.417976311484,0.9539230748077868,0.9702998869697789
3212,364.4795186098446,134037.7539956061,0.5714753126597223,18,15,5.869656192060428,50.36265252107752,4596.428889935829,5600.201445804446,0.9944438691283577,0.8454018008184677
3213,364.6610620790833,240778.52954773273,0.5557672845630038,12,10,2.678403444960841,48.26542094802675,4879.9780527877665,5881.794326712019,0.9025214364612064,0.8159104037410508
3214,362.61454754806516,204289.75723899552,0.5044750717727859,20,18,2.5708274731451795,64.10046424642894,3336.16993404754,4368.98622880489,0.9776951459108678,0.7605523530757635
3215,363.10718625969633,130969.42658093058,0.5103397383036122,22,3,3.0472629833541323,57.72150991208079,3957.8393512898724,4991.063214089476,0.9418576188986778,0.8057283005486108
3216,362.06664073331115,231757.3649198119,0.46294154262060433,12,10,2.5613550857817318,62.77937031771912,3507.3346653701656,4568.302701248309,0.9079450780679433,0.8008921294338518
3217,366.6898469587106,199106.80946819333,0.6064205840492749,18,12,5.916836352960923,64.2308715905925,3308.5739562475746,4263.382374237689,0.9995452555078005,0.6125041558162478
3218,366.9952868393358,193626.36998590187,0.5076356051204756,22,13,3.1837098787645113,57.1940999853678,3959.467294786602,5007.321433898453,0.9995384925669019,0.8605203029594458
3219,365.49334557051424,132624.20044767187,0.64099041932501,19,12,3.9187082933301847,51.333797258184866,4501.417284681503,5444.848941043362,0.9996583664806724,0.6990391122005598
3220,363.8171478268633,193760.84755544644,0.5466752666848093,18,7,2.51837041984634,45.95592357377933,5007.170153435475,6047.686376495275,0.9919577544745493,0.9769760698557707
3221,361.4822472936999,130072.31629267444,0.539696853989545,20,11,3.0718390007553467,61.87967901881404,3526.5329975957275,4536.412774455708,0.9989206907811985,0.7432031276892135
3222,361.2240464080265,153599.4365042369,0.4620116103915009,21,9,4.436568790636133,64.59926664622091,3277.7854903220505,4349.555118239692,0.9949106319421879,0.830019818846282
3223,369.5650291170378,175626.29106157337,0.4985628568628081,18,16,4.516809852170372,57.240096514105176,4028.2686509105797,5067.125944141493,0.9093054218986353,0.8082729716573774
3224,362.8683085352288,156153.87429909044,0.4727116053261992,23,14,5.414169574712259,46.719803382222544,5042.746944505486,6125.522328577475,0.8842996452310312,0.9966716134396484
3225,364.51855547737983,131030.43956371269,0.4740778051218592,13,10,2.55016459317242,51.805605649329884,4570.928812730219,5635.7364316549,0.872772124947948,0.8968247455623595
3226,360.2733847950782,127190.98910220648,0.45174437721732713,17,7,4.205383036034561,62.72053195057249,3458.4270937344663,4542.598938328157,0.9858727615625354,0.8657277713636975
3227,366.01510443416385,172854.0361780948,0.5642297138999316,20,13,3.611589736666982,48.82221445572592,4733.785805759035,5749.6350369392685,0.9996022177589857,0.8921486147514356
3228,360.6430640357498,203772.06244097406,0.6400413813686976,16,9,2.523623246620876,48.79715406483353,4737.419456529617,5685.158736986453,0.9983228735152008,0.7359033308848661
3229,368.7821266588365,232504.50624663552,0.4585177994243432,15,11,4.867565276682496,52.4010151205498,4500.082957149319,5583.218683750811,0.8903074043191286,0.9337025960624339
3230,369.96181429420767,171570.31509632763,0.5171032258559182,15,3,3.578325771909012,54.88410787785339,4221.315039703664,5254.3787511997825,0.9444067855834433,0.834149296039303
3231,365.8209341626566,131760.75346986894,0.5791811920347117,17,12,5.494296986774108,51.1875447216734,4515.421446729952,5511.361804427806,0.9991727052105474,0.8213228185725283
3232,361.9007834375609,168043.7970142144,0.6303911159736217,15,7,3.5062872333364954,49.667686431615266,4660.030578816709,5613.763287133074,0.9951923410006663,0.7392916892336038
3233,365.16656730213566,164699.76633847345,0.5565339514747352,12,10,5.599881370809143,57.46034285258971,3957.3224918704173,4956.283278574553,0.9727615611474512,0.7516121355785466
3234,360.91690957349346,160765.0098507386,0.5035468978829798,13,10,2.42339907030461,63.493286265449456,3383.5445219658927,4420.014811785255,0.9902942695290373,0.7763180768709488
3235,361.00189801280413,128672.88647759247,0.4674676951725342,24,17,3.593441714866716,53.0637719555599,4367.210361209302,5460.772554360404,0.9717831090016269,0.9786118502022704
3236,363.40742029716097,163881.91370110193,0.5570956681705272,16,3,3.081559796724801,54.52172085964942,4248.43276004359,5248.236879128153,0.9523616501806018,0.7726080972483171
3237,369.373239718943,188200.92823191357,0.6426931093984308,22,10,4.757589497613871,45.86334001288951,5008.0088592095735,5958.7383925738595,0.9991091692269444,0.778017092681464
3238,361.49911410150065,177664.31917785594,0.544069628898149,22,16,5.728191465248434,59.63683624439967,3733.2126274740863,4743.395988118711,0.9999156114401414,0.7644542163998806
